cust_num,DMA,geo_demog_desc,comment_ind,prod_flg_10,prod_flg_11,tenure_months,dc_flg,cpe_cnt,svc_flg_01,svc_flg_02,prod_flg_01,prod_flg_02,prod_flg_03,prod_flg_04,prod_flg_05,prod_flg_06,prod_flg_07,prod_flg_08,prod_flg_09,prior_retention_handling_cnt,prior_escalations_cnt,prior_sprvsr_cnt,addl_cpe_cnt,prior_bill_credit_cnt,prior_bill_calls,prior_gen_Q_cnt,prior_svc_change_cnt,contract_flg,delta_metric_01,prior_reconnect_cnt,credit_score,vol_disco_ind,acct_type,product
13102106,Phoenix AZ,COUNTRY CASUALS,1,1,0,34,Y,4,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,N,4.99,0,906,0,T019,P0155
13134759,Greenville-Spartanburg SC-Asheville NC,YOUNG & RUSTICS,1,0,0,66,Y,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,N,0.33,0,971,0,T019,P0155
13172622,Kansas City MO,COUNTRY SQUIRES,1,0,0,66,Y,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-3.83,0,977,0,T019,P0155
13190459,New Orleans LA,CLOSE-IN COUPLES,1,0,0,33,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,1,0,859,1,T019,P0155
13229179,New York NY,"BRITE LITES, LITTLE CITY",1,0,0,64,Y,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,970,0,T019,P0155
13235810,Hartford-New Haven CT,MIDDLEBURG MANAGERS,1,0,0,20,Y,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,N,-4.99,0,995,1,T019,P0155
13239709,New York NY,BLUE-CHIP BLUES,1,0,0,33,Y,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T019,P0155
13269417,Los Angeles CA,UPPER CRUST,1,0,0,63,Y,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13275432,Jackson MS,BACK COUNTRY FOLKS,1,0,0,65,U,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N,3.49,0,504,0,T019,P0155
13316825,Miami-Ft Lauderdale FL,DOMESTIC DUOS,1,0,1,64,Y,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13325908,Miami-Ft Lauderdale FL,FAMILY THRIFTS,1,0,0,20,Y,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,N,0,0,998,0,T019,P0155
13343790,Los Angeles CA,URBAN ELDERS,1,0,0,64,Y,2,1,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,N,0,0,509,1,T019,P0155
13366667,Chicago IL,POOLS & PATIOS,1,0,0,64,N,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,N,4.99,0,997,0,T019,P0155
13391385,Norfolk-Newport News VA,CLOSE-IN COUPLES,1,1,0,7,Y,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,N,0,0,887,1,T019,P0155
13412051,Salt Lake City UT,"BRITE LITES, LITTLE CITY",1,0,0,64,Y,2,1,0,0,1,1,0,1,0,0,0,0,1,4,3,0,1,0,0,1,N,-4.99,0,945,0,T019,P0155
13418303,Shreveport LA,SHOTGUNS & PICKUPS,1,0,0,32,N,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N,0,0,1686,0,T019,P0155
13443496,Oklahoma City OK,BLUE HIGHWAYS,1,0,0,64,Y,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,,1,T019,P0155
13463063,Dayton OH,THE COSMOPOLITANS,1,0,0,32,Y,5,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,N,0,0,823,1,T019,P0155
13477235,San Francisco-Oakland-San Jose CA,MONEY & BRAINS,1,0,0,32,Y,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T019,P0155
13482812,Seattle-Tacoma WA,BLUE HIGHWAYS,1,0,0,62,Y,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,N,-1.5,0,845,0,T019,P0155
13485328,Los Angeles CA,UPPER CRUST,1,0,0,63,Y,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13495070,Phoenix AZ,GOLDEN PONDS,1,0,0,32,N,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13539621,Phoenix AZ,OLD GLORIES,1,0,0,7,Y,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,Y,0,0,995,0,T019,P0155
13542044,Greensboro - Winston-Salem NC,COUNTRY CASUALS,1,0,0,20,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,856,1,T019,P0155
13560584,Philadelphia PA,BLUE-CHIP BLUES,1,1,0,32,Y,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,-9.98,0,962,1,T019,P0155
13562767,Sacramento-Stockton-Modesto CA,SUBURBAN SPRAWL,1,1,0,61,Y,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,-4.99,0,997,0,T019,P0155
13563360,Columbus OH,BACK COUNTRY FOLKS,1,0,0,20,Y,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,N,0,0,1673,0,T019,P0155
13563433,Orlando-Daytona FL,TRADITIONAL TIMES,1,0,0,32,Y,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,N,4.99,0,989,0,T019,P0155
13571599,New Orleans LA,"BIG FISH, SMALL POND",1,0,0,32,Y,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13572737,Detroit MI,FAMILY THRIFTS,1,1,0,20,Y,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N,0,0,874,0,T019,P0155
13609749,Detroit MI,KIDS & CUL-DE-SACS,1,0,0,32,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,N,0,0,811,1,T019,P0155
13646698,New Orleans LA,URBAN ELDERS,1,0,0,32,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,N,0,0,652,0,T019,P0155
13647896,Indianapolis IN,KIDS & CUL-DE-SACS,1,1,0,7,Y,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-2.16,0,999,0,T019,P0155
13651840,Fresno-Visalia CA,OLD MILLTOWNS,1,0,0,20,Y,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,N,0,0,,0,T019,P0155
13702934,Louisville KY,UPPER CRUST,1,1,0,59,Y,5,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13703224,Los Angeles CA,FAMILY THRIFTS,1,0,0,59,Y,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,N,-4.99,0,997,0,T019,P0155
13714950,Las Vegas NV,UPWARD BOUND,1,1,0,7,Y,5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,N,-4.99,0,999,0,T019,P0155
13716315,Boston MA,TRADITIONAL TIMES,1,0,0,32,U,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,,1,T019,P0155
13733138,Atlanta GA,BIG SKY FAMILIES,1,0,0,58,Y,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,791,1,T019,P0155
13744438,New York NY,BOHEMIAN MIX,1,1,0,20,Y,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
13748738,Washington DC - Hagerstown MD,"RED, WHITE & BLUES",1,1,0,58,Y,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,855,1,T019,P0155
13755443,Boston MA,COUNTRY SQUIRES,1,0,0,31,Y,3,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,N,0,0,999,0,T019,P0155
13761741,New York NY,URBAN ACHIEVERS,1,0,0,57,Y,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,4.66,0,995,1,T019,P0155
13765073,Tampa-St Petersburg FL,FAMILY THRIFTS,1,0,0,32,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,N,0,0,1685,0,T019,P0155
13778936,Las Vegas NV,AMERICAN DREAMS,1,0,0,57,N,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,1,,1,T019,P0155
13817729,Spokane WA,NEW HOMESTEADERS,1,1,0,7,Y,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,2.99,0,949,0,T019,P0155
13839084,Orlando-Daytona FL,YOUNG INFLUENTIALS,1,0,0,30,Y,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,N,-9.98,0,440,1,T019,P0155
13873912,Milwaukee WI,AMERICAN DREAMS,1,0,0,31,Y,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,980,1,T019,P0155
13923054,Spokane WA,BACK COUNTRY FOLKS,1,0,0,26,U,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,2,N,-14.63,0,871,0,T019,P0155
13927874,Indianapolis IN,BLUE-CHIP BLUES,1,0,0,26,Y,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,N,0,0,878,0,T019,P0155
13937249,Chicago IL,MULTI-CULTI MOSAIC,1,0,0,25,Y,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,997,1,T019,P0155
13946109,Dayton OH,MAYBERRY-VILLE,1,0,0,26,Y,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N,-5.32,0,903,1,T019,P0155
13962077,Detroit MI,CITY ROOTS,1,0,0,26,Y,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,578,1,T019,P0155
13963935,Syracuse NY,YOUNG & RUSTICS,1,0,0,17,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T019,P0155
13968828,San Francisco-Oakland-San Jose CA,UP-AND-COMERS,1,0,0,25,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,848,0,T019,P0155
13979159,West Palm Beach-Ft Pierce FL,WHITE PICKET FENCES,1,0,0,25,Y,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,985,0,T019,P0155
14001893,Norfolk-Newport News VA,SHOTGUNS & PICKUPS,1,1,0,85,Y,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,N,0,0,997,0,T019,P0155
14011066,Waco-Temple-Bryan TX,YOUNG & RUSTICS,1,0,0,85,Y,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,N,0,0,983,0,T019,P0155
14044022,Indianapolis IN,FAST-TRACK FAMILIES,1,0,0,35,U,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,1,T019,P0155
14068090,Wilkes Barre-Scranton PA,MAYBERRY-VILLE,1,1,0,35,N,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,980,1,T019,P0155
14075178,Dallas-Ft Worth TX,FAST-TRACK FAMILIES,1,1,0,35,Y,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,N,45.09,0,998,0,T019,P0155
14091259,Minneapolis-St Paul MN,COUNTRY SQUIRES,1,1,0,85,Y,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N,0,0,995,1,T019,P0155
14119527,Washington DC - Hagerstown MD,LOW-RISE LIVING,1,0,0,35,Y,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,N,0,0,1688,0,T019,P0155
14133624,Minneapolis-St Paul MN,MAYBERRY-VILLE,1,0,0,83,U,3,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,N,-4.99,0,998,0,T019,P0155
14183356,Columbus OH,"RED, WHITE & BLUES",1,1,0,8,Y,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,824,0,T019,P0155
14187846,Mobile AL-Pensacola FL,SECOND CITY ELITE,1,0,0,20,Y,4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,N,0,0,999,0,T019,P0155
14197222,Houston TX,"BRITE LITES, LITTLE CITY",1,0,0,21,Y,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,N,0,0,999,0,T019,P0155
14208919,Cincinnati OH,WINNER'S CIRCLE,1,1,0,84,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-8.48,0,,0,T019,P0155
14210353,Raleigh-Durham NC,KIDS & CUL-DE-SACS,1,0,0,21,Y,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-4.99,0,757,1,T019,P0155
14225257,Chicago IL,AMERICAN DREAMS,1,1,0,8,N,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,969,1,T019,P0155
14229636,Los Angeles CA,BIG CITY BLUES,1,0,0,35,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,926,0,T019,P0155
14229714,New York NY,AMERICAN DREAMS,1,0,0,35,Y,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,N,9.98,0,658,0,T019,P0155
14231749,Dallas-Ft Worth TX,AMERICAN CLASSICS,1,0,0,83,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,783,0,T019,P0155
14272675,Portland OR,BLUE-CHIP BLUES,1,0,0,34,Y,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,-4.99,0,805,0,T019,P0155
14305367,Atlanta GA,UPPER CRUST,1,1,0,35,Y,2,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,N,0,0,993,0,T019,P0155
14306207,Detroit MI,WINNER'S CIRCLE,1,1,0,35,Y,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,996,0,T019,P0155
14319312,Santa Barbara-San Luis Obispo CA,MIDDLEBURG MANAGERS,1,1,0,34,Y,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N,0,0,,0,T019,P0155
14342747,New York NY,SECOND CITY ELITE,1,0,0,34,Y,6,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,N,-0.67,0,999,1,T019,P0155
14349329,Washington DC - Hagerstown MD,GOD'S COUNTRY,1,1,0,83,Y,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
14360108,Los Angeles CA,MULTI-CULTI MOSAIC,1,0,0,35,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,990,0,T019,P0155
14423309,Shreveport LA,YOUNG & RUSTICS,1,0,0,83,U,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N,0,0,890,0,T019,P0155
14436556,Pittsburgh PA,OLD MILLTOWNS,1,0,0,31,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,N,0,0,693,0,T019,P0155
14452152,Harlingen-Brownsville TX,YOUNG & RUSTICS,1,0,0,8,N,2,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,N,0,0,907,0,T019,P0155
14475363,Denver CO,GOD'S COUNTRY,1,0,0,21,Y,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,6.99,0,993,1,T019,P0155
14495201,New York NY,"BRITE LITES, LITTLE CITY",1,1,0,83,Y,3,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,N,-4.99,0,990,0,T019,P0155
14502993,Sacramento-Stockton-Modesto CA,MOVERS & SHAKERS,1,0,0,31,Y,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,3.16,1,953,0,T019,P0155
14507872,Washington DC - Hagerstown MD,UPWARD BOUND,1,1,0,30,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-4.99,0,980,0,T019,P0155
14517190,Chicago IL,COUNTRY CASUALS,1,0,0,60,Y,5,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,N,-1.66,0,999,1,T019,P0155
14523476,Dallas-Ft Worth TX,MAYBERRY-VILLE,1,0,0,82,Y,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N,0,0,,0,T019,P0155
14545946,Jackson MS,BLUE HIGHWAYS,1,0,0,31,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,770,0,T019,P0155
14574276,Dallas-Ft Worth TX,UPPER CRUST,1,0,0,82,Y,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,,0,T019,P0155
14594760,Orlando-Daytona FL,UP-AND-COMERS,1,1,0,82,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-5.99,0,,1,T019,P0155
14611043,Salt Lake City UT,"BRITE LITES, LITTLE CITY",1,0,0,31,Y,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,N,3.32,0,960,0,T019,P0155
14623255,Colorado Springs-Pueblo CO,GRAY POWER,1,0,0,82,Y,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N,0,0,960,0,T019,P0155
14655158,Portland OR,AMERICAN CLASSICS,1,0,0,8,Y,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,N,0,0,892,0,T019,P0155
14668951,San Diego CA,"BRITE LITES, LITTLE CITY",1,1,0,82,Y,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,939,1,T019,P0155
14698926,Philadelphia PA,COUNTRY SQUIRES,1,1,0,31,Y,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,783,1,T019,P0155
14704382,Greenville-Spartanburg SC-Asheville NC,YOUNG & RUSTICS,1,0,0,82,U,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,N,0,0,,1,T019,P0155
14708318,Atlanta GA,SIMPLE PLEASURES,1,0,0,31,Y,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,998,0,T019,P0155
14732538,Philadelphia PA,COUNTRY CASUALS,1,1,0,82,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,846,0,T019,P0155
14738038,Minneapolis-St Paul MN,WINNER'S CIRCLE,1,0,0,60,Y,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,N,14.97,0,999,0,T019,P0155
14776368,Atlanta GA,BLUE BLOOD ESTATES,1,0,0,81,Y,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N,0,0,710,1,T019,P0155
14782865,Madison WI,COUNTRY CASUALS,1,0,0,82,Y,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N,0,1,861,1,T019,P0155
14817882,Boston MA,POOLS & PATIOS,1,0,0,81,Y,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,646,0,T019,P0155
14835282,Sacramento-Stockton-Modesto CA,SHOTGUNS & PICKUPS,1,1,0,81,Y,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,997,0,T019,P0155
14842424,Wilkes Barre-Scranton PA,SECOND CITY ELITE,1,0,0,31,N,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
14846440,New York NY,GREENBELT SPORTS,1,0,0,30,Y,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,970,0,T019,P0155
14846790,San Francisco-Oakland-San Jose CA,GOD'S COUNTRY,1,0,0,81,Y,6,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,N,0,0,997,0,T019,P0155
14848175,Fresno-Visalia CA,SUBURBAN SPRAWL,1,0,0,8,Y,5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
14852860,Los Angeles CA,MONEY & BRAINS,1,0,0,31,Y,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,N,0,0,896,0,T019,P0155
14853545,Los Angeles CA,UPPER CRUST,1,0,0,31,Y,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,N,-5.16,0,833,0,T019,P0155
14869743,Los Angeles CA,HOME SWEET HOME,1,0,0,81,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T019,P0155
14873506,Philadelphia PA,NEW EMPTY NEST,1,0,0,31,Y,4,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,N,0,0,969,0,T019,P0155
14882520,West Palm Beach-Ft Pierce FL,BELTWAY BOOMERS,1,0,0,31,Y,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,904,1,T019,P0155
14913183,San Francisco-Oakland-San Jose CA,AMERICAN DREAMS,1,0,0,30,Y,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
14921969,Baltimore MD,UP-AND-COMERS,1,0,0,8,Y,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,N,0,0,939,0,T019,P0155
14946637,Kansas City MO,NEW HOMESTEADERS,1,1,1,31,Y,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,1.83,0,878,0,T019,P0155
14956309,Denver CO,"BRITE LITES, LITTLE CITY",1,0,0,81,Y,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,N,0,0,997,0,T019,P0155
14960115,Baltimore MD,KIDS & CUL-DE-SACS,1,0,0,30,Y,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,947,1,T019,P0155
14972735,St Louis MO,MULTI-CULTI MOSAIC,1,0,0,31,Y,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,N,-4.99,0,994,0,T019,P0155
14975492,Orlando-Daytona FL,TRADITIONAL TIMES,1,0,0,30,Y,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,N,0,0,849,0,T019,P0155
14989992,New York NY,MOVERS & SHAKERS,1,0,0,31,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T019,P0155
15032085,South Bend-Elkhart IN,FAST-TRACK FAMILIES,1,0,0,80,Y,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,N,0,0,993,1,T019,P0155
15078059,Greenville-Spartanburg SC-Asheville NC,NEW HOMESTEADERS,1,1,0,80,Y,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,0,T019,P0155
15135089,Wilkes Barre-Scranton PA,AMERICAN CLASSICS,1,1,0,30,N,9,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,N,-1.83,0,964,0,T019,P0155
15135936,Birmingham AL,BLUE HIGHWAYS,1,0,0,30,Y,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,3.99,0,993,0,T019,P0155
15152594,Austin TX,GOD'S COUNTRY,1,0,0,80,Y,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,N,4.99,0,997,1,T019,P0155
15169718,Philadelphia PA,"BIG FISH, SMALL POND",1,0,0,79,Y,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,N,-3.5,0,,0,T019,P0155
15206520,Houston TX,COUNTRY SQUIRES,1,0,0,79,Y,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,N,0,0,,0,T019,P0155
15220274,New Orleans LA,GOLDEN PONDS,1,0,0,30,Y,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,0,0,1666,0,T019,P0155
15229862,Detroit MI,MIDDLEBURG MANAGERS,1,0,1,79,Y,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,N,0,0,997,0,T019,P0155
15274107,San Francisco-Oakland-San Jose CA,"BIG FISH, SMALL POND",1,0,0,79,Y,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,N,0,0,,0,T019,P0155
15274820,New York NY,MOVERS & SHAKERS,1,1,0,79,Y,5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,998,0,T019,P0155
15308289,New York NY,"BIG FISH, SMALL POND",1,0,0,30,Y,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,N,0,0,986,0,T019,P0155
15318289,Miami-Ft Lauderdale FL,AMERICAN DREAMS,1,0,1,30,Y,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,914,1,T019,P0155
15323351,New York NY,YOUNG & RUSTICS,1,0,0,30,Y,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,995,1,T019,P0155
15329189,Providence RI-New Bedford MA,"BIG FISH, SMALL POND",1,1,0,19,Y,5,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,N,4.99,1,,1,T019,P0155
15349502,Houston TX,KIDS & CUL-DE-SACS,1,0,0,79,N,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,981,0,T019,P0155
15351401,Charleston SC,TRADITIONAL TIMES,1,1,0,30,Y,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T019,P0155
15373030,Boston MA,"BRITE LITES, LITTLE CITY",1,0,0,29,Y,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,939,0,T019,P0155
15421581,Minneapolis-St Paul MN,AMERICAN DREAMS,1,0,0,8,Y,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,N,0,0,,0,T019,P0155
15462101,Houston TX,UPPER CRUST,1,0,0,79,Y,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,N,0,0,995,0,T019,P0155
